0, 0.000000
10, 0.000006
20, 0.000013
30, 0.000024
40, 0.000025
50, 0.000042
60, 0.000039
70, 0.000048
80, 0.000057
90, 0.000063
100, 0.000072
110, 0.000081
120, 0.000089
130, 0.000119
140, 0.000108
150, 0.000113
160, 0.000125
170, 0.000133
180, 0.000144
190, 0.000153
200, 0.000164
210, 0.000173
220, 0.000235
230, 0.000198
240, 0.000204
250, 0.000366
260, 0.000369
270, 0.000393
280, 0.000391
290, 0.000427
300, 0.000441
310, 0.000457
320, 0.000607
330, 0.000542
340, 0.000555
350, 0.000563
360, 0.000593
370, 0.000594
380, 0.000635
390, 0.000666
400, 0.000697
410, 0.000692
420, 0.000712
430, 0.000735
440, 0.000709
450, 0.000720
460, 0.000758
470, 0.000773
480, 0.000908
490, 0.000825
500, 0.000818
510, 0.000824
520, 0.000866
530, 0.000922
540, 0.000900
550, 0.000927
560, 0.000938
570, 0.000959
580, 0.000983
590, 0.001018
600, 0.001031
610, 0.001077
620, 0.001062
630, 0.001102
640, 0.001108
650, 0.001138
660, 0.001161
670, 0.001209
680, 0.001191
690, 0.001223
700, 0.001401
710, 0.001344
720, 0.001354
730, 0.001315
740, 0.001346
750, 0.001401
760, 0.001392
770, 0.001458
780, 0.001479
790, 0.001434
800, 0.001537
810, 0.001512
820, 0.001559
830, 0.001600
840, 0.001681
850, 0.001637
860, 0.001650
870, 0.001659
880, 0.001705
890, 0.001745
900, 0.001737
910, 0.001881
920, 0.001817
930, 0.001760
940, 0.001891
950, 0.001852
960, 0.001923
970, 0.001933
980, 0.001968
990, 0.002187
1000, 0.002212
1100, 0.002279
1200, 0.002578
1300, 0.002994
1400, 0.003269
1500, 0.003678
1600, 0.004158
1700, 0.004447
1800, 0.005568
1900, 0.005991
2000, 0.006485
2100, 0.006988
2200, 0.007963
2300, 0.007883
2400, 0.008344
2500, 0.008830
2600, 0.008939
2700, 0.009663
2800, 0.010270
2900, 0.011124
3000, 0.011640
3100, 0.012420
3200, 0.012844
3300, 0.017585
3400, 0.014998
3500, 0.015633
3600, 0.016985
3700, 0.017490
3800, 0.019851
3900, 0.020660
4000, 0.020272
5000, 0.038204
6000, 0.052522
7000, 0.067404
8000, 0.092042
9000, 0.106820
10000, 0.129181
11000, 0.148012
12000, 0.175642
13000, 0.202371
14000, 0.230935
15000, 0.259937
16000, 0.292626
17000, 0.329009
18000, 0.360641
19000, 0.401595
20000, 0.440190
21000, 0.483918
22000, 0.523012
23000, 0.564306
24000, 0.613445
25000, 0.662149
26000, 0.710339
27000, 0.768187
28000, 0.812391
29000, 0.895534
