0, 0.000002
5, 0.000008
10, 0.000013
15, 0.000023
20, 0.000023
25, 0.000027
30, 0.000028
35, 0.000030
40, 0.000030
45, 0.000035
50, 0.000041
55, 0.000039
60, 0.000043
65, 0.000045
70, 0.000048
75, 0.000055
80, 0.000055
85, 0.000058
90, 0.000061
95, 0.000066
100, 0.000067
105, 0.000070
110, 0.000076
115, 0.000083
120, 0.000081
125, 0.000085
130, 0.000102
135, 0.000105
140, 0.000114
145, 0.000121
150, 0.000117
155, 0.000122
160, 0.000132
165, 0.000138
170, 0.000139
175, 0.000143
180, 0.000149
185, 0.000150
190, 0.000174
195, 0.000162
200, 0.000168
205, 0.000182
210, 0.000182
215, 0.000188
220, 0.000191
225, 0.000240
230, 0.000199
235, 0.000206
240, 0.000228
245, 0.000227
250, 0.000227
255, 0.000230
260, 0.000236
265, 0.000270
270, 0.000250
275, 0.000260
280, 0.000268
285, 0.000337
290, 0.000276
295, 0.000291
300, 0.000292
305, 0.000300
310, 0.000307
315, 0.000326
320, 0.000316
325, 0.000335
330, 0.000345
335, 0.000343
340, 0.000353
345, 0.000359
350, 0.000371
355, 0.000374
360, 0.000377
365, 0.000387
370, 0.000399
375, 0.000418
380, 0.000411
385, 0.000434
390, 0.000428
395, 0.000435
400, 0.000460
405, 0.000452
410, 0.000461
415, 0.000467
420, 0.000480
425, 0.000491
430, 0.000499
435, 0.000515
440, 0.000523
445, 0.000533
450, 0.000528
455, 0.000550
460, 0.000542
465, 0.000546
470, 0.000584
475, 0.000585
480, 0.000576
485, 0.000614
490, 0.000607
495, 0.000651
500, 0.000620
505, 0.000643
510, 0.000631
515, 0.000661
520, 0.000661
525, 0.000660
530, 0.000675
535, 0.000684
540, 0.000750
545, 0.000739
550, 0.000714
555, 0.000773
560, 0.000733
565, 0.000745
570, 0.000768
575, 0.000772
580, 0.000774
585, 0.000915
590, 0.000793
595, 0.000846
600, 0.000857
605, 0.000849
610, 0.000880
615, 0.000873
620, 0.000878
625, 0.000905
630, 0.000919
635, 0.000928
640, 0.000924
645, 0.000946
650, 0.000974
655, 0.000965
660, 0.000985
665, 0.000997
670, 0.001021
675, 0.001183
680, 0.001037
685, 0.001091
690, 0.001060
695, 0.001119
700, 0.001085
705, 0.001160
710, 0.001109
715, 0.001123
720, 0.001119
725, 0.001200
730, 0.001268
735, 0.001189
740, 0.001208
745, 0.001229
750, 0.001239
755, 0.001256
760, 0.001292
765, 0.001291
770, 0.001299
775, 0.001392
780, 0.001313
785, 0.001314
790, 0.001349
795, 0.001374
800, 0.001395
805, 0.001407
810, 0.001386
815, 0.001395
820, 0.001435
825, 0.001567
830, 0.001706
835, 0.001512
840, 0.001519
845, 0.001526
850, 0.001595
855, 0.001585
860, 0.001822
865, 0.001623
870, 0.001603
875, 0.001635
880, 0.001657
885, 0.001649
890, 0.001668
895, 0.001667
900, 0.001700
905, 0.001723
910, 0.001747
915, 0.001759
920, 0.001793
925, 0.001999
930, 0.001836
935, 0.001849
940, 0.001851
945, 0.001946
950, 0.001856
955, 0.001867
960, 0.001937
965, 0.002380
970, 0.001973
975, 0.001989
980, 0.001995
985, 0.001985
990, 0.002074
995, 0.002110
1001, 0.002169
1051, 0.002440
1101, 0.002470
1151, 0.002645
1201, 0.002889
1251, 0.003107
1301, 0.003810
1351, 0.003618
1401, 0.003898
1451, 0.004005
1501, 0.004417
1551, 0.004555
1601, 0.005037
1651, 0.005275
1701, 0.005447
1751, 0.005841
1801, 0.005981
1851, 0.006447
1901, 0.006862
1951, 0.007139
2001, 0.007446
2051, 0.009263
2101, 0.009229
2151, 0.009891
2201, 0.010263
2251, 0.010289
2301, 0.010951
2351, 0.011331
2401, 0.012036
2451, 0.012164
2501, 0.012846
2551, 0.013095
2601, 0.014055
2651, 0.014530
2701, 0.015003
2751, 0.015566
2801, 0.015735
2851, 0.016519
2901, 0.017093
2951, 0.017333
3001, 0.018210
3051, 0.018803
3101, 0.019516
3151, 0.019684
3201, 0.020428
3251, 0.020957
3301, 0.021190
3351, 0.023489
3401, 0.022391
3451, 0.023862
3501, 0.024405
3551, 0.024414
3601, 0.026126
3651, 0.027284
3701, 0.026838
3751, 0.027078
3801, 0.028388
3851, 0.028831
3901, 0.029119
3951, 0.030463
4001, 0.030677
4501, 0.038280
5001, 0.049994
5501, 0.058259
6001, 0.067614
6501, 0.077435
7001, 0.089826
7501, 0.103336
8001, 0.115338
8501, 0.130670
9001, 0.144155
9501, 0.161174
10001, 0.180013
10501, 0.195537
11001, 0.212641
11501, 0.234629
12001, 0.252394
12501, 0.270701
13001, 0.290750
13501, 0.313546
14001, 0.339803
14501, 0.362318
15001, 0.384744
15501, 0.419510
16001, 0.442620
16501, 0.509955
17001, 0.488069
17501, 0.517947
18001, 0.556107
18501, 0.579354
19001, 0.610782
19501, 0.653673
20001, 0.692627
20501, 0.716523
21001, 0.752769
21501, 0.780121
22001, 0.819143
22501, 0.855068
23001, 1.331171
23501, 0.931756
24001, 0.970664
24501, 0.999975
25001, 1.042509
25501, 2.131129
26001, 1.147768
26501, 1.181376
27001, 1.234173
27501, 2.240578
28001, 1.320528
28501, 1.362933
29001, 1.416392
29501, 2.224518
