0, 0.000000
10, 0.000004
20, 0.000008
30, 0.000012
40, 0.000017
50, 0.000022
60, 0.000032
70, 0.000033
80, 0.000039
90, 0.000045
100, 0.000051
110, 0.000060
120, 0.000067
130, 0.000084
140, 0.000092
150, 0.000104
160, 0.000113
170, 0.000122
180, 0.000139
190, 0.000141
200, 0.000189
210, 0.000163
220, 0.000175
230, 0.000187
240, 0.000199
250, 0.000212
260, 0.000226
270, 0.000239
280, 0.000256
290, 0.000269
300, 0.000285
310, 0.000294
320, 0.000296
330, 0.000325
340, 0.000327
350, 0.000340
360, 0.000354
370, 0.000375
380, 0.000400
390, 0.000404
400, 0.000418
410, 0.000430
420, 0.000447
430, 0.000462
440, 0.000483
450, 0.000500
460, 0.000519
470, 0.000535
480, 0.000539
490, 0.000568
500, 0.000586
510, 0.000601
520, 0.000618
530, 0.000650
540, 0.000648
550, 0.000677
560, 0.000697
570, 0.000710
580, 0.000738
590, 0.000758
600, 0.000785
610, 0.000804
620, 0.000821
630, 0.000843
640, 0.000863
650, 0.000888
660, 0.000902
670, 0.000941
680, 0.000965
690, 0.001033
700, 0.001008
710, 0.001044
720, 0.001073
730, 0.001081
740, 0.001111
750, 0.001184
760, 0.001314
770, 0.001193
780, 0.001246
790, 0.001246
800, 0.001272
810, 0.001307
820, 0.001335
830, 0.001404
840, 0.001444
850, 0.001470
860, 0.001505
870, 0.001539
880, 0.001580
890, 0.001594
900, 0.001655
910, 0.001688
920, 0.001707
930, 0.001737
940, 0.001794
950, 0.001821
960, 0.001845
970, 0.001887
980, 0.001911
990, 0.001964
1000, 0.002014
1100, 0.002613
1200, 0.003083
1300, 0.003521
1400, 0.004003
1500, 0.004220
1600, 0.004700
1700, 0.005276
1800, 0.005897
1900, 0.006480
2000, 0.007103
2100, 0.008911
2200, 0.009390
2300, 0.010218
2400, 0.010984
2500, 0.011961
2600, 0.012767
2700, 0.013579
2800, 0.014530
2900, 0.015606
3000, 0.016613
3100, 0.017678
3200, 0.019422
3300, 0.020632
3400, 0.021730
3500, 0.023475
3600, 0.026146
3700, 0.025527
3800, 0.026951
3900, 0.027232
4000, 0.029388
5000, 0.044564
6000, 0.063246
7000, 0.088936
8000, 0.113483
9000, 0.137730
10000, 0.174688
11000, 0.202354
12000, 0.240324
13000, 0.285170
14000, 0.327828
15000, 0.371166
16000, 0.426717
17000, 0.470486
18000, 0.536781
19000, 0.604211
20000, 0.660109
21000, 0.727373
22000, 0.796003
23000, 0.868240
24000, 0.945300
25000, 1.023445
26000, 1.105316
27000, 1.180648
28000, 1.273530
29000, 1.354300
