0, 0.000000
10, 0.000001
20, 0.000002
30, 0.000005
40, 0.000008
50, 0.000009
60, 0.000013
70, 0.000017
80, 0.000021
90, 0.000027
100, 0.000032
110, 0.000039
120, 0.000046
130, 0.000053
140, 0.000061
150, 0.000070
160, 0.000079
170, 0.000088
180, 0.000099
190, 0.000109
200, 0.000121
210, 0.000133
220, 0.000145
230, 0.000158
240, 0.000172
250, 0.000186
260, 0.000202
270, 0.000217
280, 0.000233
290, 0.000250
300, 0.000267
310, 0.000285
320, 0.000303
330, 0.000323
340, 0.000342
350, 0.000361
360, 0.000382
370, 0.000403
380, 0.000425
390, 0.000448
400, 0.000476
410, 0.000494
420, 0.000517
430, 0.000543
440, 0.000568
450, 0.000598
460, 0.000619
470, 0.000646
480, 0.000674
490, 0.000702
500, 0.000730
510, 0.000761
520, 0.000792
530, 0.000825
540, 0.000851
550, 0.000889
560, 0.000919
570, 0.000954
580, 0.000986
590, 0.001016
600, 0.001070
610, 0.001092
620, 0.001117
630, 0.001157
640, 0.001196
650, 0.001243
660, 0.001265
670, 0.001315
680, 0.001353
690, 0.001395
700, 0.001428
710, 0.001470
720, 0.001535
730, 0.001553
740, 0.001585
750, 0.001632
760, 0.001685
770, 0.001723
780, 0.001767
790, 0.001812
800, 0.001858
810, 0.001905
820, 0.001939
830, 0.001993
840, 0.002044
850, 0.002092
860, 0.002141
870, 0.002196
880, 0.002240
890, 0.002292
900, 0.002333
910, 0.002401
920, 0.002471
930, 0.002529
940, 0.002557
950, 0.002614
960, 0.002680
970, 0.002729
980, 0.002782
990, 0.002841
1000, 0.002901
1100, 0.003510
1200, 0.004168
1300, 0.004892
1400, 0.005664
1500, 0.006519
1600, 0.007384
1700, 0.008361
1800, 0.009428
1900, 0.010441
2000, 0.011598
2100, 0.012721
2200, 0.014111
2300, 0.015220
2400, 0.016740
2500, 0.018148
2600, 0.019589
2700, 0.021034
2800, 0.022781
2900, 0.024282
3000, 0.025945
3100, 0.027657
3200, 0.029598
3300, 0.031444
3400, 0.033559
3500, 0.035609
3600, 0.037907
3700, 0.039845
3800, 0.042337
3900, 0.044449
4000, 0.046975
5000, 0.073408
6000, 0.105717
7000, 0.144291
8000, 0.189227
9000, 0.238041
10000, 0.294935
11000, 0.356177
12000, 0.424334
13000, 0.498150
14000, 0.579025
15000, 0.662356
16000, 0.754405
17000, 0.849827
18000, 0.953313
19000, 1.062140
20000, 1.166425
21000, 1.282831
22000, 1.416705
23000, 1.553387
24000, 1.692480
25000, 1.837373
26000, 1.984724
27000, 2.144302
28000, 2.298624
29000, 2.465632
