0, 0.000004
5, 0.000031
10, 0.000039
15, 0.000052
20, 0.000055
25, 0.000080
30, 0.000064
35, 0.000069
40, 0.000071
45, 0.000080
50, 0.000088
55, 0.000088
60, 0.000088
65, 0.000092
70, 0.000101
75, 0.000112
80, 0.000114
85, 0.000102
90, 0.000112
95, 0.000117
100, 0.000116
105, 0.000128
110, 0.000126
115, 0.000127
120, 0.000162
125, 0.000148
130, 0.000141
135, 0.000166
140, 0.000155
145, 0.000159
150, 0.000161
155, 0.000182
160, 0.000183
165, 0.000178
170, 0.000178
175, 0.000237
180, 0.000191
185, 0.000197
190, 0.000235
195, 0.000202
200, 0.000230
205, 0.000282
210, 0.000220
215, 0.000221
220, 0.000248
225, 0.000263
230, 0.000236
235, 0.000248
240, 0.000254
245, 0.000239
250, 0.000276
255, 0.000294
260, 0.000403
265, 0.000398
270, 0.000432
275, 0.000427
280, 0.000463
285, 0.000431
290, 0.000439
295, 0.000471
300, 0.000863
305, 0.000536
310, 0.000490
315, 0.000527
320, 0.000496
325, 0.000517
330, 0.000559
335, 0.000575
340, 0.000540
345, 0.000557
350, 0.000567
355, 0.000595
360, 0.000573
365, 0.000598
370, 0.000599
375, 0.000602
380, 0.000668
385, 0.000628
390, 0.000611
395, 0.000815
400, 0.000666
405, 0.000660
410, 0.000682
415, 0.000665
420, 0.000748
425, 0.000709
430, 0.000726
435, 0.000844
440, 0.000739
445, 0.000775
450, 0.000841
455, 0.000963
460, 0.000784
465, 0.000801
470, 0.000916
475, 0.000903
480, 0.000970
485, 0.000818
490, 0.000981
495, 0.000845
500, 0.000875
505, 0.000938
510, 0.000914
515, 0.000893
520, 0.000931
525, 0.000953
530, 0.001281
535, 0.001093
540, 0.000948
545, 0.001268
550, 0.001045
555, 0.001024
560, 0.001164
565, 0.001022
570, 0.001080
575, 0.001109
580, 0.001278
585, 0.001036
590, 0.001140
595, 0.001131
600, 0.001127
605, 0.001096
610, 0.001140
615, 0.001177
620, 0.001286
625, 0.001194
630, 0.001495
635, 0.001293
640, 0.001288
645, 0.001266
650, 0.001236
655, 0.001229
660, 0.001332
665, 0.001314
670, 0.001298
675, 0.001518
680, 0.001364
685, 0.001280
690, 0.001584
695, 0.001892
700, 0.001525
705, 0.001542
710, 0.001477
715, 0.001387
720, 0.001703
725, 0.001456
730, 0.001561
735, 0.001554
740, 0.001474
745, 0.001510
750, 0.001551
755, 0.001501
760, 0.001552
765, 0.001581
770, 0.001696
775, 0.001598
780, 0.001575
785, 0.001724
790, 0.001604
795, 0.001633
800, 0.001687
805, 0.001664
810, 0.001932
815, 0.001813
820, 0.001743
825, 0.001720
830, 0.001696
835, 0.001754
840, 0.001781
845, 0.001712
850, 0.002067
855, 0.001915
860, 0.001904
865, 0.001780
870, 0.001810
875, 0.001972
880, 0.001925
885, 0.001852
890, 0.001886
895, 0.002034
900, 0.001940
905, 0.001916
910, 0.001993
915, 0.001943
920, 0.002061
925, 0.002035
930, 0.001870
935, 0.002008
940, 0.002027
945, 0.002344
950, 0.002038
955, 0.002118
960, 0.002011
965, 0.002333
970, 0.002145
975, 0.002138
980, 0.002156
985, 0.002516
990, 0.002290
995, 0.002238
1001, 0.002039
1051, 0.002317
1101, 0.002452
1151, 0.002708
1201, 0.002827
1251, 0.003159
1301, 0.002941
1351, 0.003392
1401, 0.003563
1451, 0.003620
1501, 0.003602
1551, 0.004066
1601, 0.004396
1651, 0.004889
1701, 0.004866
1751, 0.004666
1801, 0.005287
1851, 0.005803
1901, 0.006156
1951, 0.006630
2001, 0.006426
2051, 0.006451
2101, 0.006640
2151, 0.007270
2201, 0.007990
2251, 0.008478
2301, 0.008890
2351, 0.008693
2401, 0.008857
2451, 0.008972
2501, 0.009538
2551, 0.009622
2601, 0.009874
2651, 0.010139
2701, 0.010547
2751, 0.010951
2801, 0.011722
2851, 0.011409
2901, 0.011854
2951, 0.012226
3001, 0.012245
3051, 0.012549
3101, 0.014321
3151, 0.013627
3201, 0.015800
3251, 0.014503
3301, 0.017595
3351, 0.015650
3401, 0.015961
3451, 0.016861
3501, 0.017025
3551, 0.019350
3601, 0.019953
3651, 0.018922
3701, 0.020033
3751, 0.021133
3801, 0.019824
3851, 0.019695
3901, 0.021056
3951, 0.021395
4001, 0.021578
4501, 0.038687
5001, 0.042345
5501, 0.049217
6001, 0.055638
6501, 0.063161
7001, 0.072068
7501, 0.079663
8001, 0.094078
8501, 0.106377
9001, 0.111655
9501, 0.118510
10001, 0.135379
10501, 0.144407
11001, 0.163066
11501, 0.164991
12001, 0.185147
12501, 0.199199
13001, 0.210217
13501, 0.223886
14001, 0.242378
14501, 0.253335
15001, 0.279540
15501, 0.296713
16001, 0.308036
16501, 0.314824
17001, 0.344146
17501, 0.361072
18001, 0.445214
18501, 0.393397
19001, 0.426404
19501, 0.442449
20001, 0.493186
20501, 0.511241
21001, 0.509501
21501, 0.516867
22001, 0.552305
22501, 1.007345
23001, 0.592937
23501, 1.041724
24001, 0.665370
24501, 0.669440
25001, 0.694679
25501, 0.694880
26001, 0.759107
26501, 1.130641
27001, 0.781443
27501, 0.824626
28001, 1.650423
28501, 0.895984
29001, 0.926119
29501, 0.944348
